33.035951, -118.594033 
32.980933, -118.540069 
32.895424, -118.446771 
32.821962, -118.353504 
32.800595, -118.425634 
32.844590, -118.487908 
32.931672, -118.581513 
33.017129, -118.641578 
33.035951, -118.594033 
